,Low,High,Open,Close,Volume_BTC,,,,,,
1.7049E+12,45226.56,45258,45214.52,45245.88,37.46027,1.7049E+12,1694557.581,1820,19.61977,887561.2996,0
1.7049E+12,45245.13,45249.99,45214,45235.99,28.833,1.7049E+12,1304120.808,1119,13.7404,621492.8307,0
1.7049E+12,45236.12,45243.41,45185.71,45193.97,46.66326,1.7049E+12,2109863.424,1514,19.52127,882775.6168,0
1.7049E+12,45193.87,45250.23,45188,45247.85,34.34925,1.7049E+12,1553436.915,1462,21.04323,951686.199,0
1.7049E+12,45247.85,45257.64,45185.71,45196.88,50.71876,1.7049E+12,2293635.634,2014,23.73707,1073408.035,0
1.7049E+12,45198.01,45212.01,45154,45163.99,65.95124,1.7049E+12,2979644.434,2298,27.52589,1243725.143,0
1.7049E+12,45165,45232,45154.13,45221.88,102.06083,1.7049E+12,4613638.494,4110,53.48023,2417554.48,0
1.7049E+12,45220.26,45231.88,45164.6,45190.12,42.79566,1.7049E+12,1934354.489,1447,23.78263,1075025.368,0
1.7049E+12,45191.34,45202.1,45137.2,45149.24,40.03264,1.7049E+12,1808403.142,1346,14.84417,670577.0349,0
1.7049E+12,45146.49,45180.12,45128.25,45171.99,59.8256,1.7049E+12,2701272.191,2734,30.35886,1370807.883,0
1.7049E+12,45172.16,45175.99,45122.18,45126.83,36.00537,1.7049E+12,1625781.585,1265,16.47981,744172.0908,0
1.7049E+12,45127.28,45128.87,45029.73,45067.16,118.01222,1.7049E+12,5319068.096,4286,54.75742,2468195.554,0
1.7049E+12,45066.03,45096,45032.84,45040.01,52.22101,1.7049E+12,2353724.736,1883,19.93705,898688.7896,0
1.7049E+12,45045.99,45097.84,45034,45071.99,51.08545,1.7049E+12,2302381.732,1823,27.87755,1256410.102,0
1.7049E+12,45070.3,45100,45014.75,45019.72,79.87843,1.7049E+12,3599282.194,3248,34.46126,1552776.654,0
1.7049E+12,45023.26,45038.48,44973.36,44996.07,69.33659,1.7049E+12,3120288.121,2685,35.11269,1580185.264,0
1.7049E+12,44998.66,45001.01,44912.94,44926.12,98.60472,1.7049E+12,4432850.255,3586,46.62912,2096240.898,0
1.7049E+12,44926,44990.89,44900.01,44975.67,86.13639,1.7049E+12,3872362.578,3683,41.84118,1880965.82,0
1.7049E+12,44975.67,44988.23,44951.87,44963.47,57.28488,1.7049E+12,2576048.385,1794,23.30363,1047984.466,0
1.7049E+12,44965.01,44977.98,44913.48,44926.61,39.45698,1.7049E+12,1773626.025,1497,20.48564,920826.1039,0
1.7049E+12,44924.17,44998,44922.08,44936.8,77.16403,1.7049E+12,3469010.52,2581,43.14431,1939792.431,0
1.7049E+12,44939.22,44964.56,44930.25,44953.22,26.38182,1.7049E+12,1185807.643,989,12.24477,550394.4086,0
1.7049E+12,44953.85,44955.88,44898,44906.14,39.32335,1.7049E+12,1766613.819,1335,16.72118,751167.9084,0
1.7049E+12,44907.01,44966.93,44897.01,44949.57,52.75229,1.7049E+12,2370087.439,1716,31.31506,1406847.768,0
1.7049E+12,44947.84,44958.98,44870.93,44881.88,66.62915,1.7049E+12,2992491.079,2154,28.74784,1291221.819,0
1.7049E+12,44878.98,44982.58,44862.01,44960.93,112.01489,1.7049E+12,5033295.946,5078,61.5233,2764605.627,0
1.7049E+12,44960.64,45032.45,44932.64,45026,103.82198,1.7049E+12,4671162.363,5653,52.50821,2362516.556,0
1.7049E+12,45024.01,45081.93,44997.8,45071.03,130.22022,1.7049E+12,5864920.243,7673,65.29386,2940728.267,0
1.7049E+12,45074.85,45075.81,45011.37,45050.16,62.51424,1.7049E+12,2815676.269,3431,34.78181,1566625.877,0
1.7049E+12,45050.17,45082.67,45011.68,45078.15,86.77888,1.7049E+12,3909288.668,4322,41.73808,1880278.71,0
1.7049E+12,45077.47,45188.27,45068.38,45178.07,106.46009,1.7049E+12,4806787.021,5450,56.86078,2567319.746,0
1.7049E+12,45178.45,45230.2,45144,45199.85,155.90089,1.7049E+12,7045141.994,8866,81.64742,3689642.954,0
1.7049E+12,45199.97,45215.92,45167.99,45212.01,67.59164,1.7049E+12,3054785.688,3657,37.1271,1677965.039,0
1.7049E+12,45214.01,45244,45198.29,45226.15,79.40279,1.7049E+12,3590668.87,3823,41.58429,1880488.107,0
1.7049E+12,45226.33,45334,45210,45317.15,170.50657,1.7049E+12,7716444.701,6311,97.18514,4398175.22,0
1.7049E+12,45317.03,45317.92,45233.01,45242,113.86773,1.7049E+12,5153982.501,4933,56.65424,2564350.524,0
1.7049E+12,45245.37,45294,45135,45169.85,157.6214,1.7049E+12,7128070.109,6552,77.05686,3484907.103,0
1.7049E+12,45169.86,45210.59,45155.79,45207.85,89.92528,1.7049E+12,4063066.107,3642,43.96128,1986340.561,0
1.7049E+12,45205.73,45248,45154.64,45238.01,112.03838,1.7049E+12,5064995.948,4681,59.0849,2671079,0
1.7049E+12,45239.73,45250.78,45179.9,45219.88,78.1728,1.7049E+12,3534046.934,3663,38.55233,1742851.095,0
1.7049E+12,45219.85,45222.88,45069.92,45072.61,117.82416,1.7049E+12,5320426.244,5224,49.96381,2256190.402,0
1.7049E+12,45072.12,45121.11,45039.08,45078.19,136.43269,1.7049E+12,6150427.118,5941,61.63803,2778688.415,0
1.7049E+12,45078,45106.74,45045,45068,94.64233,1.7049E+12,4265869.996,3740,45.76139,2062663.627,0
1.7049E+12,45067.79,45087.77,45027.77,45069.99,75.29948,1.7049E+12,3392853.928,2954,35.80886,1613542.662,0
1.7049E+12,45066.9,45151.67,45050,45119.12,109.81818,1.7049E+12,4953993.722,4854,57.99066,2616158.221,0
1.7049E+12,45122.89,45162.14,45096,45108.23,76.8329,1.7049E+12,3467324.878,3418,38.04633,1716997.134,0
1.7049E+12,45108.27,45123.88,45056.68,45068.15,53.18349,1.7049E+12,2397784.698,2282,25.64612,1156312.184,0
1.7049E+12,45068.15,45096,45018.01,45068,68.01152,1.7049E+12,3064724.75,3175,32.17511,1449865.767,0
1.7049E+12,45064.39,45089.6,45040,45053.58,48.97607,1.7049E+12,2207098.715,2258,23.93986,1078855.822,0
1.7049E+12,45050.44,45066,45020.84,45041.72,47.57659,1.7049E+12,2142928.559,2266,23.78583,1071387.813,0
1.7049E+12,45043.38,45149.5,45038.01,45132.37,76.33675,1.7049E+12,3443255.395,3726,42.25437,1905947.565,0
1.7049E+12,45132.66,45231.53,45124.01,45220.79,97.56655,1.7049E+12,4408288.953,4912,52.69947,2381139.836,0
1.7049E+12,45220.95,45331.99,45208.17,45306.04,99.12068,1.7049E+12,4488272.492,4928,51.75988,2343937.302,0
1.7049E+12,45306.04,45387.01,45254.48,45334.04,162.72699,1.7049E+12,7374118.626,7201,87.30593,3956415.84,0
1.7049E+12,45332.69,45366.37,45240,45249.72,84.98565,1.7049E+12,3850736.042,4021,42.11039,1908133.86,0
1.7049E+12,45249.2,45322,45221.94,45298.04,115.06671,1.7049E+12,5208352.392,4018,48.09048,2176909.132,0
1.7049E+12,45299.33,45400.55,45288.5,45342,133.65866,1.7049E+12,6063179.71,5829,64.59467,2930298.343,0
1.7049E+12,45343.97,45390.86,45330,45342.06,53.04153,1.7049E+12,2405949.526,2250,29.19977,1324508.554,0
1.7049E+12,45341.28,45341.63,45301.2,45305.99,48.844,1.7049E+12,2213595.689,2096,24.23167,1098152.965,0
1.7049E+12,45304.12,45383.77,45304.12,45367.38,67.93533,1.7049E+12,3080675.306,3230,32.74039,1484679.463,0
1.7049E+12,45367.39,45417.13,45358.16,45370.15,75.99889,1.7049E+12,3449073.34,3440,40.07713,1818859.679,0
1.7049E+12,45370.33,45403.99,45315.68,45321.91,79.6532,1.7049E+12,3613311.895,3302,38.06279,1726687.963,0
1.7049E+12,45319.04,45395.6,45318.28,45378.42,52.98255,1.7049E+12,2403415.119,2246,26.57216,1205352.429,0
1.7049E+12,45376.67,45450,45361.79,45411.99,128.48335,1.7049E+12,5834315.239,4098,73.52999,3338767.056,0
1.7049E+12,45411.99,45443.01,45339.66,45350.27,110.49376,1.7049E+12,5014318.282,3826,53.0612,2408056.793,0
1.7049E+12,45350.15,45379.44,45326.89,45337.13,71.26455,1.7049E+12,3231822.686,1772,18.95412,859600.5618,0
1.7049E+12,45337.26,45355,45275.83,45296.66,62.89518,1.7049E+12,2850502.804,2340,28.08899,1273054.577,0
1.7049E+12,45296.75,45325,45286.19,45292.15,43.21061,1.7049E+12,1957656.027,1748,19.52959,884815.6869,0
1.7049E+12,45292.9,45327.44,45266.43,45313.91,56.48305,1.7049E+12,2558969.521,2113,24.1789,1095512.197,0
1.7049E+12,45313.86,45334.4,45296.6,45298.42,34.09866,1.7049E+12,1545156.994,1549,19.32865,875878.1947,0
1.7049E+12,45300.28,45310.82,45240,45262.25,50.25612,1.7049E+12,2275360.888,1884,22.00795,996492.3155,0
1.7049E+12,45260.55,45315.92,45255.8,45312,47.02973,1.7049E+12,2129943.784,1884,24.2639,1098883.732,0
1.7049E+12,45308.2,45390,45306.01,45372.63,49.01014,1.7049E+12,2222558.385,1976,27.05169,1226820.671,0
1.7049E+12,45371.87,45427.99,45371.87,45398.13,66.57377,1.7049E+12,3022840.579,2576,36.85306,1673362.717,0
1.7049E+12,45398.12,45458.73,45394.01,45454.58,91.10191,1.7049E+12,4138300.517,3629,47.67665,2165817.62,0
1.7049E+12,45454.58,45527.36,45356.4,45397.88,131.9516,1.7049E+12,5999023.804,5947,66.58177,3027504.408,0
1.7049E+12,45394.01,45441,45375.15,45436.1,81.29967,1.7049E+12,3692066.05,2797,43.32274,1967358.406,0
1.7049E+12,45434,45456.08,45373.01,45403.09,95.71034,1.7049E+12,4347083.437,4050,47.02215,2135716.877,0
1.7049E+12,45402.03,45441.39,45376.5,45388.14,93.21462,1.7049E+12,4232624.74,3471,41.71312,1894159.518,0
1.7049E+12,45388.13,45401.93,45253,45266.67,117.96518,1.7049E+12,5346208.898,4535,55.8181,2529770.382,0
1.7049E+12,45271.34,45310.58,45263.01,45290.12,45.54176,1.7049E+12,2062752.217,1591,23.03763,1043462.42,0
1.7049E+12,45291.88,45590.54,45289.32,45563.29,236.85452,1.7049E+12,10764109.68,9674,140.17099,6370726.939,0
1.7049E+12,45568.01,45694.2,45456,45510.91,278.66506,1.7049E+12,12693865.68,13950,136.25627,6207076.412,0
1.7049E+12,45516.28,45640,45474.92,45610,239.35608,1.7049E+12,10900018.73,9272,112.88516,5141519.693,0
1.7049E+12,45605.74,45769.59,45533.03,45574,300.27003,1.7049E+12,13707652.28,13908,156.95234,7165699.283,0
1.7049E+12,45569.18,45585.99,45460.62,45508.32,150.52469,1.7049E+12,6852422.259,6304,69.34128,3156813.442,0
1.7049E+12,45508.93,45529,45418.84,45431.34,140.21513,1.7049E+12,6377903.167,5809,62.18242,2828517.582,0
1.7049E+12,45437.75,45536,45374.47,45432,173.81522,1.7049E+12,7900117.143,6423,83.56813,3798406.801,0
1.7049E+12,45433.86,45468.99,45331,45397.36,130.33134,1.7049E+12,5916948.172,5542,66.55286,3021466.928,0
1.7049E+12,45393.6,45403.88,45257.08,45317.98,165.52425,1.7049E+12,7501423.464,6334,73.86262,3347158.003,0
1.7049E+12,45321.39,45334.4,45248,45286,94.92543,1.7049E+12,4300276.624,3698,43.13578,1954168.768,0
1.7049E+12,45286,45375.26,45274,45365.26,70.13823,1.7049E+12,3179334.9,2739,38.41013,1741154.876,0
1.7049E+12,45360.71,45427.83,45359.68,45422.57,62.87834,1.7049E+12,2854304.708,2111,34.6023,1570817.486,0
1.7049E+12,45420.38,45498,45418.02,45441.73,92.37421,1.7049E+12,4199790.955,3614,51.19207,2327518.566,0
1.7049E+12,45441.72,45457.01,45416.71,45420.23,53.77722,1.7049E+12,2443615.507,2014,29.00813,1318150.583,0
1.7049E+12,45420.57,45488.51,45409.76,45462.03,87.74039,1.7049E+12,3988433.879,3631,41.47097,1885130.65,0
1.7049E+12,45461.15,45494.07,45454.01,45468.68,33.81901,1.7049E+12,1538081.769,1288,16.9092,769035.0975,0
1.7049E+12,45468.68,45490,45418.19,45427,75.74203,1.7049E+12,3442723.505,2454,32.42199,1473712.978,0
1.7049E+12,45427.87,45460.78,45356.4,45362,82.64273,1.7049E+12,3752789.788,2813,39.82729,1808558.726,0
1.7049E+12,45362,45424.11,45305.55,45327.83,106.81428,1.7049E+12,4846179.912,3969,50.30905,2282446.904,0
1.7049E+12,45328.12,45357.14,45304.49,45332.23,59.86223,1.7049E+12,2713325.677,2479,29.82883,1351989.766,0
1.7049E+12,45333.39,45334,45266.62,45315.63,79.824,1.7049E+12,3616053.884,2852,36.60096,1658082.844,0
1.7049E+12,45315.04,45340.24,45288.4,45326,63.69806,1.7049E+12,2886594.217,2077,29.682,1345082.842,0
1.7049E+12,45325.63,45338,45280.48,45333.96,50.73267,1.7049E+12,2298664.517,1963,24.19022,1096048.198,0
1.7049E+12,45333.97,45399.99,45313.26,45340.24,66.14205,1.7049E+12,3000235.459,2834,32.59665,1478601.372,0
1.7049E+12,45341.99,45420.56,45336.19,45408.48,44.82268,1.7049E+12,2034341.902,1700,23.72144,1076634.171,0
1.7049E+12,45410,45458.76,45400,45450,81.92671,1.7049E+12,3722321.382,2925,43.20197,1962872.735,0
1.7049E+12,45451.31,45495.01,45434.27,45456,67.30046,1.7049E+12,3059308.499,2308,38.89663,1768255.009,0
1.7049E+12,45453.06,45500.61,45450.13,45473.05,67.13707,1.7049E+12,3053548.655,2346,34.62389,1574811.09,0
1.7049E+12,45471.01,45500,45437.44,45496,82.20546,1.7049E+12,3737412.081,3199,40.65371,1848347.219,0
1.7049E+12,45497.02,45552.81,45472.1,45505.34,114.42665,1.7049E+12,5207965.048,4537,59.28772,2698617.125,0
1.7049E+12,45503.65,45567.52,45499.01,45558.71,62.93139,1.7049E+12,2865888.797,2585,31.89399,1452477.303,0
1.7049E+12,45558,45558.47,45504.36,45520.16,44.30093,1.7049E+12,2017054.147,1776,21.06531,959158.1697,0
1.7049E+12,45524.04,45583.44,45516.07,45571.38,106.16345,1.7049E+12,4836135.643,4083,53.58431,2441020.728,0
1.7049E+12,45573.85,45604.68,45534.01,45586.31,111.98562,1.7049E+12,5103568.448,4662,58.59769,2670527.121,0
1.7049E+12,45589.53,45598,45570,45585.75,47.1188,1.7049E+12,2147814.483,1958,23.21882,1058404.365,0
1.7049E+12,45585.75,45635.22,45569.66,45633.39,68.41544,1.7049E+12,3120535.011,2951,36.80414,1678667.519,0
1.7049E+12,45633.36,45635.28,45564.85,45578.71,69.92306,1.7049E+12,3188081.402,2743,34.78763,1586090.551,0
1.7049E+12,45578.73,45589,45524.69,45529.38,50.82696,1.7049E+12,2315442.217,1549,23.8651,1087285.072,0
1.7049E+12,45529.81,45531.85,45466.4,45494.59,87.81283,1.7049E+12,3995520.636,3216,42.67947,1941970.497,0
1.7049E+12,45494.59,45534.99,45485.14,45509.73,52.37886,1.7049E+12,2383787.21,1655,24.88391,1132496.249,0
1.7049E+12,45508,45519.47,45469.42,45503.12,55.59589,1.7049E+12,2529416.51,1558,28.66133,1304064.811,0
1.7049E+12,45503.24,45508,45451.26,45454.19,45.68078,1.7049E+12,2077627.517,1270,22.72654,1033667.598,0
1.7049E+12,45452.15,45484,45447.55,45474.9,51.34437,1.7049E+12,2334379.029,1480,23.77358,1080895.855,0
1.7049E+12,45475.38,45527.87,45468.02,45519.46,56.02243,1.7049E+12,2549200.954,2247,27.23355,1239292.458,0
1.7049E+12,45517.44,45539.59,45484.73,45490.03,34.67914,1.7049E+12,1578315.697,1357,15.48865,704945.6903,0
1.7049E+12,45487.11,45499.9,45448,45460.82,53.27897,1.7049E+12,2422983.239,2000,25.21079,1146552.852,0
1.7049E+12,45463.6,45506.03,45459.98,45472.41,39.6731,1.70491E+12,1804290.54,1522,21.25357,966599.9988,0
1.70491E+12,45473.48,45481.51,45444.66,45460.01,34.86457,1.70491E+12,1585030.685,1462,15.01629,682684.7251,0
1.70491E+12,45459.88,45487.4,45444.73,45453.88,43.59743,1.70491E+12,1982217.164,1678,19.50353,886778.1015,0
1.70491E+12,45454.85,45551.41,45408,45527.91,123.25971,1.70491E+12,5606597.085,4626,62.76647,2855064.316,0
1.70491E+12,45527.86,45551.24,45506,45544.79,41.74272,1.70491E+12,1900347.93,1533,20.78736,946365.2331,0
1.70491E+12,45544.66,45550.89,45526.14,45545.2,31.60543,1.70491E+12,1439313.055,882,17.63656,803209.4281,0
1.70491E+12,45547.89,45590.62,45542.19,45577.85,73.74845,1.70491E+12,3360688.381,2784,37.72549,1719132.032,0
1.70491E+12,45576.65,45579.58,45524,45529.99,49.36087,1.70491E+12,2248558.624,1681,26.89679,1225260.539,0
1.70491E+12,45530.21,45540,45511.6,45526.89,29.30976,1.70491E+12,1334309.796,953,16.4026,746727.3516,0
1.70491E+12,45524.72,45524.72,45462.65,45466.25,41.26899,1.70491E+12,1877461.177,1466,20.05838,912533.165,0
1.70491E+12,45466.24,45510.32,45455.31,45479.52,55.9648,1.70491E+12,2545661.141,2347,25.40951,1155825.518,0
1.70491E+12,45477.25,45495.99,45453.47,45475.24,39.05848,1.70491E+12,1776184.023,1641,18.40959,837180.5098,0
1.70491E+12,45478.7,45497.75,45441.27,45450,41.90603,1.70491E+12,1905178.643,1589,19.76366,898525.8155,0
1.70491E+12,45450.48,45482,45450.48,45475.72,36.40728,1.70491E+12,1655389.529,1199,17.25328,784511.9735,0
1.70491E+12,45474,45477.37,45428.14,45453.86,35.79381,1.70491E+12,1626938.075,1267,17.09926,777236.1063,0
1.70491E+12,45453.71,45463.25,45419.17,45438,36.5905,1.70491E+12,1662530.4,1250,18.13865,824169.3418,0
1.70491E+12,45438.06,45441.34,45349.7,45382.7,70.06678,1.70491E+12,3180616.205,2458,33.39281,1515838.578,0
1.70491E+12,45383.29,45421.56,45364.01,45399.26,57.73939,1.70491E+12,2620741.385,2229,27.93043,1267775.794,0
1.70491E+12,45399.26,45399.26,45327.1,45384.94,80.09368,1.70491E+12,3633487.131,2901,38.77956,1759366.336,0
1.70491E+12,45387.71,45387.71,45332.11,45341.99,31.36712,1.70491E+12,1422751.27,1059,15.33192,695432.2028,0
1.70491E+12,45343.97,45370.92,45287.29,45330.06,77.48835,1.70491E+12,3512312.61,2669,37.92953,1719251.749,0
1.70491E+12,45331.99,45371.93,45296.18,45357.65,71.32764,1.70491E+12,3233846.422,2520,35.16314,1594262.907,0
1.70491E+12,45357.77,45414,45324.07,45409.57,79.37124,1.70491E+12,3601172.196,2554,41.87385,1900010.79,0
1.70491E+12,45406.21,45438,45398,45433.3,59.25863,1.70491E+12,2691429.39,1844,28.91446,1313290.343,0
1.70491E+12,45433.18,45454,45430.53,45446.8,42.33209,1.70491E+12,1923717.219,1375,20.50428,931798.344,0
1.70491E+12,45445.99,45476,45445.98,45473.09,41.62009,1.70491E+12,1892165.116,1416,22.5449,1024971.352,0
1.70491E+12,45473.12,45483.87,45464,45472.12,20.8047,1.70491E+12,946048.0778,799,10.78342,490367.6237,0
1.70491E+12,45472.12,45490,45439.14,45480,39.76263,1.70491E+12,1807737.902,1495,22.52526,1024086.858,0
1.70491E+12,45477.46,45492.94,45465,45489.14,45.30826,1.70491E+12,2060372.655,1982,19.75041,898172.5957,0
1.70491E+12,45488.24,45532,45483.39,45504.27,44.71554,1.70491E+12,2034904.939,1644,21.1203,961138.8604,0
1.70491E+12,45504.51,45515.73,45483.42,45491.65,15.959,1.70491E+12,726099.2269,770,7.28109,331275.2765,0
1.70491E+12,45491.93,45529.37,45486.02,45520.27,19.9334,1.70491E+12,907099.3188,769,8.94228,406957.7466,0
1.70491E+12,45520.27,45552,45519.1,45539.53,40.33632,1.70491E+12,1836785.378,1550,18.87799,859651.8834,0
1.70491E+12,45540.14,45566.94,45536.05,45565.65,23.50878,1.70491E+12,1070868.698,1148,12.48811,568848.7061,0
1.70491E+12,45565.34,45565.88,45517.68,45524.52,38.1472,1.70491E+12,1737137.304,1955,19.55831,890658.1016,0
1.70491E+12,45524.36,45551.66,45519.18,45546.35,27.72295,1.70491E+12,1262570.533,1366,17.14408,780802.6291,0
1.70491E+12,45546.23,45558.21,45540,45552,20.62824,1.70491E+12,939574.538,1080,11.25357,512586.8245,0
1.70491E+12,45549.13,45586,45541.01,45566.58,38.05865,1.70491E+12,1734274.552,1912,18.6568,850164.0476,0
1.70491E+12,45564.62,45615.49,45558.15,45609.34,47.70847,1.70491E+12,2175047.228,2652,27.49171,1253364.878,0
1.70491E+12,45606.39,45635.4,45600.66,45604,44.51927,1.70491E+12,2030743.749,2467,23.37487,1066272.803,0
1.70491E+12,45605.61,45636.13,45598,45635.88,30.61937,1.70491E+12,1396726.546,1484,17.17663,783541.8657,0
1.70491E+12,45636.13,45681.82,45621.26,45645,78.50569,1.70491E+12,3584158.069,3504,43.72136,1996141.339,0
1.70491E+12,45645.88,45692,45645.88,45682.58,42.7076,1.70491E+12,1950542.194,2302,22.42242,1024096.497,0
1.70491E+12,45682.46,45697.77,45657.18,45681.96,48.12864,1.70491E+12,2198407.685,2378,25.93073,1184487.191,0
1.70491E+12,45681.01,45715,45662.02,45667.26,58.54982,1.70491E+12,2674925.951,2602,29.62203,1353356.695,0
1.70491E+12,45667.08,45683.24,45645,45656.56,57.909,1.70491E+12,2644332.337,2196,30.7768,1405422.069,0
1.70491E+12,45653.37,45739,45648.02,45684.13,125.72239,1.70491E+12,5745483.13,6574,62.13754,2839662.094,0
1.70491E+12,45684.12,45703.74,45643.86,45682.3,68.68494,1.70491E+12,3137127.342,2572,43.7334,1997544.121,0
1.70491E+12,45682.1,45685.99,45643.81,45650,66.23174,1.70491E+12,3024322.03,2542,27.6249,1261401.385,0
1.70491E+12,45651.19,45699.99,45646.01,45694.02,43.02432,1.70491E+12,1965142.457,2257,21.67862,990198.0677,0
1.70491E+12,45694.15,45694.89,45624.11,45641.98,74.86572,1.70491E+12,3417982.932,3366,31.20144,1424470.345,0
1.70491E+12,45642.45,45728.29,45642.45,45724.8,56.71996,1.70491E+12,2591128.058,2650,32.30029,1475445.692,0
1.70491E+12,45724.8,45846.16,45719.17,45813.85,103.46426,1.70491E+12,4735800.731,4381,66.46029,3042294.897,0
1.70491E+12,45813.88,45877.26,45790,45858.01,136.94443,1.70491E+12,6276781.474,6294,64.89833,2974744.568,0
1.70491E+12,45856.73,45936.53,45834.16,45883.9,118.72564,1.70491E+12,5448173.649,5023,62.5914,2872185.736,0
1.70491E+12,45886.78,45922,45844,45875.04,100.53634,1.70491E+12,4612541.839,4207,49.21583,2258051.797,0
1.70491E+12,45875.19,46002.85,45874.14,45971.51,161.7687,1.70491E+12,7434786.902,5986,79.40493,3649694.657,0
1.70491E+12,45971.51,46031.91,45960.9,46024.59,97.73749,1.70491E+12,4496090.814,3869,53.14847,2444939.705,0
1.70491E+12,46027.36,46095.68,45996.01,46050,160.7771,1.70491E+12,7403341.278,5681,83.07967,3825661.782,0
1.70491E+12,46049.94,46185.76,46040.31,46181.82,222.99444,1.70491E+12,10280262.8,8936,115.24066,5313166.875,0
1.70491E+12,46181.81,46282.42,46138,46222.37,312.29409,1.70491E+12,14434189.15,16736,158.85443,7342703.537,0
1.70491E+12,46218.55,46356,46206.01,46337.81,164.82241,1.70491E+12,7626861.327,7016,85.12897,3939559.288,0
1.70491E+12,46332.34,46332.34,46106.35,46126.26,191.28179,1.70491E+12,8842259.031,8164,89.93557,4157201.932,0
1.70491E+12,46126.26,46229.03,46099.4,46166.71,186.72987,1.70491E+12,8619558.878,8385,104.25625,4812180.507,0
1.70491E+12,46166,46197.88,46064.49,46070.12,130.12568,1.70491E+12,6004478.837,5783,56.75079,2618755.46,0
1.70491E+12,46070.98,46154.1,46066.13,46137.6,137.08127,1.70491E+12,6321497.373,6468,66.81663,3081229.329,0
1.70491E+12,46137.6,46221.21,46118.22,46166.33,85.44949,1.70491E+12,3945646.705,3966,47.43944,2190610.687,0
1.70491E+12,46166.34,46234.01,46156.49,46232.15,58.27538,1.70491E+12,2692493.308,2817,28.84769,1332924.74,0
1.70491E+12,46232.14,46241.01,46174,46181.04,106.10301,1.70491E+12,4903557.935,3935,43.59096,2014445.874,0
1.70491E+12,46181.65,46211.61,46145.94,46190.43,84.43362,1.70491E+12,3898671.04,3725,43.50823,2008950.138,0
1.70491E+12,46190.43,46237.1,46173.37,46222.98,84.60587,1.70491E+12,3909545.772,3872,41.25348,1906305.499,0
1.70491E+12,46225.63,46316.43,46223.17,46298,117.40558,1.70491E+12,5431663.552,4470,52.95891,2450265.984,0
1.70491E+12,46301.88,46390,46231,46236.25,161.43927,1.70491E+12,7476208.683,5814,65.30074,3024644.702,0
1.70491E+12,46237.38,46421.02,46235.66,46373.85,143.94434,1.70491E+12,6671460.284,6208,71.94075,3334112.559,0
1.70491E+12,46369.51,46467.26,46369,46459.96,131.62795,1.70491E+12,6112225.498,5971,69.7933,3240904.784,0
1.70491E+12,46459.96,46500,46389.76,46425.19,111.92484,1.70491E+12,5200239.573,5231,59.66384,2772047.05,0
1.70491E+12,46427.89,46510,46388.42,46458,223.06197,1.70491E+12,10364583.38,7581,110.47546,5134371.082,0
1.70491E+12,46458.33,46488,46358.96,46453.44,159.84077,1.70491E+12,7419813.446,7454,77.33552,3589807.883,0
1.70491E+12,46453.56,46490,46426.37,46430.01,105.30277,1.70491E+12,4892142.239,4338,55.14524,2561919.222,0
1.70491E+12,46430.28,46514.32,46414.96,46506.34,116.6573,1.70491E+12,5421657.529,5585,59.72012,2775605.521,0
1.70491E+12,46505.98,46661.01,46492.44,46659.88,219.95937,1.70491E+12,10244481.98,9366,127.40816,5934399.232,0
1.70491E+12,46654.23,46689.55,46550,46623.55,203.41514,1.70491E+12,9485166.055,8706,105.60656,4924439.933,0
1.70491E+12,46633.08,46642.3,46462.11,46577.64,218.76765,1.70491E+12,10186013.05,7687,89.7774,4179631.151,0
1.70491E+12,46577.03,46580.28,46466.6,46516,175.62684,1.70491E+12,8172885.797,7855,86.83464,4041376.081,0
1.70491E+12,46518.98,46560.54,46491.13,46520.17,82.77315,1.70491E+12,3851069.779,3829,40.57826,1887936.524,0
1.70491E+12,46520.17,46566,46490,46496.91,96.3658,1.70491E+12,4483320.833,4453,47.36159,2203555.5,0
1.70491E+12,46496.91,46503.59,46000,46164,282.56408,1.70491E+12,13066034.66,12935,123.85776,5728212.652,0
1.70491E+12,46169.87,46264,46096.32,46171.71,227.63179,1.70491E+12,10513878.52,11071,103.39624,4775988.332,0
1.70491E+12,46173.65,46286.87,46122.2,46174,146.24938,1.70491E+12,6755821.73,6654,74.22146,3428933.778,0
1.70491E+12,46167.69,46244.15,46166.42,46225.31,121.80859,1.70491E+12,5627926.066,6207,59.60244,2753905.499,0
1.70491E+12,46225.69,46346.48,46213.01,46323.47,100.0083,1.70491E+12,4629701.302,5070,49.98048,2313876.908,0
1.70491E+12,46324.45,46377.35,46296.71,46318,101.52457,1.70491E+12,4704193.817,5198,49.6107,2298773.2,0
1.70491E+12,46317.87,46322.48,46224.85,46246.29,108.67242,1.70491E+12,5028045.469,5501,55.23625,2555656.51,0
1.70491E+12,46245.68,46273.99,46204,46222,80.51779,1.70491E+12,3722726.145,3552,38.23461,1767815.553,0
1.70491E+12,46221.77,46334,46217.67,46311.98,74.218,1.70491E+12,3434999.533,3501,39.76089,1840256.812,0
1.70491E+12,46311.61,46335.99,46262,46273.1,62.50891,1.70491E+12,2894508.805,2709,30.445,1409812.751,0
1.70491E+12,46273.1,46278.8,46211.58,46225.95,69.66514,1.70491E+12,3221725.592,3003,37.25276,1722806.911,0
1.70491E+12,46224.86,46270.82,46203.14,46260.69,85.68453,1.70491E+12,3961918.216,3858,39.43558,1823466.233,0
1.70491E+12,46260.64,46302.36,46257.85,46286.67,40.11875,1.70491E+12,1856731.461,2143,18.86186,872960.9832,0
